page_name,value,is_exclusion,detailed_type,spend_per_target,page_id
All Pro-Republican Pages,Dairy Farmer,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Republican Pages,Dairy farming,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Republican Pages,Family Farm,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Republican Pages,Farm Manager,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Republican Pages,Farm Owner Operator,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Republican Pages,General Farmer,FALSE,DEMOGRAPHICS,3058.8847545434387,NA
All Pro-Democrat Pages,Role-playing games,FALSE,INTERESTS,3058.7130619937634,NA
All Pro-Republican Pages,Agricultural Engineer,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,Agriculture Specialist,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,Assistant Farm Manager.,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,Farm Boss,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,Farm Supervisor,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,Organic Farmer,FALSE,DEMOGRAPHICS,3051.104656666893,NA
All Pro-Republican Pages,National Federation of Young Farmers' Clubs,FALSE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,Planter (farm implement),FALSE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,The National Young Farmers Coalition,FALSE,INTERESTS,3051.104656666893,NA
All Pro-Democrat Pages,Brandon Stanton,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,Emma Watson,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,Michael J. Fox,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,Naomi Klein,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,Rose McGowan,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,Shailene Woodley,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Democrat Pages,U2,FALSE,INTERESTS,3048.90926932553,NA
All Pro-Republican Pages,Lakes,FALSE,INTERESTS,3038.5412092665742,NA
All Pro-Republican Pages,Walmart,FALSE,DEMOGRAPHICS,3037.794123269643,NA
All Pro-Democrat Pages,Running,FALSE,INTERESTS,3031.345433796308,NA
All Pro-Republican Pages,La-Z-Boy,FALSE,INTERESTS,3029.9997767126292,NA
All Pro-Republican Pages,Toys,FALSE,INTERESTS,3026.015984626196,NA
All Pro-Democrat Pages,Middle School Teacher,FALSE,DEMOGRAPHICS,3020.6197968112206,NA
All Pro-Republican Pages,Construction management,FALSE,INTERESTS,3017.5056158028797,NA
All Pro-Democrat Pages,History (TV channel),FALSE,INTERESTS,3012.144379560519,NA
All Pro-Republican Pages,Vegetarianism,FALSE,INTERESTS,3011.0466563385544,NA
All Pro-Republican Pages,Civil Union,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Republican Pages,Divorced,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Republican Pages,Domestic Partnership,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Republican Pages,Separated,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Republican Pages,Single,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Republican Pages,Widowed,FALSE,DEMOGRAPHICS,3009.744029734339,NA
All Pro-Democrat Pages,Action movies,FALSE,INTERESTS,3003.674120388346,NA
All Pro-Democrat Pages,Video games,FALSE,INTERESTS,3002.514057081057,NA
All Pro-Republican Pages,Bar stool,FALSE,INTERESTS,3000.000000000016,NA
All Pro-Republican Pages,Dillard's,FALSE,INTERESTS,3000.000000000016,NA
All Pro-Republican Pages,Ethan Allen (furniture company),FALSE,INTERESTS,3000.000000000016,NA
All Pro-Republican Pages,Thrive Market,FALSE,INTERESTS,3000.000000000016,NA
All Pro-Republican Pages,Red Hat,FALSE,INTERESTS,2999.8358824609327,NA
All Pro-Democrat Pages,The Newsroom (U.S. TV series),FALSE,INTERESTS,2989.8511345422453,NA
All Pro-Republican Pages,University of Texas at Austin,FALSE,INTERESTS,2989.090763088092,NA
All Pro-Republican Pages,Mortgage loans,FALSE,INTERESTS,2986.9107530301376,NA
All Pro-Democrat Pages,American Civil Liberties Union,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,EMILY's List,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,Everytown for Gun Safety,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,Human Rights Campaign,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,National Organization for Women,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,Planned Parenthood,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,Southern Poverty Law Center,FALSE,INTERESTS,2981.529910322382,NA
All Pro-Democrat Pages,duck hunting,FALSE,INTERESTS,2977.20247270134,NA
All Pro-Republican Pages,Education and Libraries,FALSE,DEMOGRAPHICS,2950.5456883758397,NA
All Pro-Republican Pages,US Marine,FALSE,DEMOGRAPHICS,2940.1575641596833,NA
All Pro-Democrat Pages,Action games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Animated movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Board games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Browser games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Casino games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Comedy movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Comics,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Drama movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,First-person shooter games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Horror movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Massively multiplayer online games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Massively multiplayer online role-playing games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Online games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Online poker,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Puzzle video games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Racing games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Science fiction movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Simulation games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Sports games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Strategy games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Thriller movies,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Democrat Pages,Word games,FALSE,INTERESTS,2933.7803061241484,NA
All Pro-Republican Pages,I Love My Family,FALSE,INTERESTS,2928.1674286014636,NA
All Pro-Democrat Pages,Millennials,FALSE,INTERESTS,2928.0288491037995,NA
All Pro-Republican Pages,Tea,FALSE,INTERESTS,2911.047064495769,NA
All Pro-Democrat Pages,United States Department of Veterans Affairs,FALSE,INTERESTS,2900.8458003449246,NA
All Pro-Democrat Pages,Early Childhood Teacher,FALSE,DEMOGRAPHICS,2893.376127275508,NA
All Pro-Republican Pages,Candidate,FALSE,INTERESTS,2889.9025609660143,NA
All Pro-Democrat Pages,Grandparent,FALSE,INTERESTS,2872.105468629324,NA
All Pro-Democrat Pages,MBTA Commuter Rail,FALSE,INTERESTS,2870.892005793309,NA
All Pro-Democrat Pages,Instagram,FALSE,INTERESTS,2870.3858801144142,NA
All Pro-Republican Pages,Italian cuisine,FALSE,INTERESTS,2861.0307345919628,NA
All Pro-Democrat Pages,Blood donation,FALSE,INTERESTS,2859.568920535192,NA
All Pro-Republican Pages,E-books,FALSE,INTERESTS,2857.114320296314,NA
All Pro-Republican Pages,Fiction books,FALSE,INTERESTS,2857.114320296314,NA
All Pro-Republican Pages,Patrolman,FALSE,DEMOGRAPHICS,2844.8691296906163,NA
All Pro-Democrat Pages,Dream,FALSE,INTERESTS,2838.5997613617355,NA
All Pro-Democrat Pages,SweetLeaf Stevia,FALSE,INTERESTS,2838.5997613617355,NA
All Pro-Republican Pages,Bass Pro Shops,FALSE,DEMOGRAPHICS,2838.3009080493716,NA
All Pro-Democrat Pages,Barbecue,FALSE,INTERESTS,2837.4687154221447,NA
All Pro-Republican Pages,Political geography,FALSE,INTERESTS,2824.7899999999963,NA
All Pro-Democrat Pages,Veterans Benefits Administration,FALSE,INTERESTS,2819.752825405056,NA
All Pro-Democrat Pages,kitchen cabinet,FALSE,INTERESTS,2817.0667042527098,NA
All Pro-Democrat Pages,Sociology,FALSE,DEMOGRAPHICS,2806.9720277852275,NA
All Pro-Republican Pages,Toby Keith,FALSE,INTERESTS,2804.8328262675473,NA
All Pro-Republican Pages,Women's clothing,FALSE,INTERESTS,2797.227062586625,NA
All Pro-Republican Pages,Bars,FALSE,INTERESTS,2797.1170644535455,NA
All Pro-Republican Pages,Nightclubs,FALSE,INTERESTS,2797.1170644535455,NA
All Pro-Democrat Pages,Depop,FALSE,INTERESTS,2796.0856780229715,NA
All Pro-Democrat Pages,Poshmark,FALSE,INTERESTS,2796.0856780229715,NA
All Pro-Democrat Pages,Modern Family,FALSE,INTERESTS,2793.0623869688707,NA
All Pro-Republican Pages,Legal Services,FALSE,DEMOGRAPHICS,2782.8564141981465,NA
All Pro-Democrat Pages,Grace and Frankie,FALSE,INTERESTS,2780.9114217784536,NA
All Pro-Republican Pages,Patrol Officer,FALSE,DEMOGRAPHICS,2779.7565687245983,NA
All Pro-Republican Pages,Beauty salons,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Boutiques,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Cosmetics,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Dresses,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Fragrances,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Furniture,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Hair products,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Handbags,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Shoes,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Shopping malls,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Spas,FALSE,INTERESTS,2767.3270902794175,NA
All Pro-Republican Pages,Long Island,FALSE,INTERESTS,2761.016125775922,NA
All Pro-Republican Pages,Newsday,FALSE,DEMOGRAPHICS,2760.016125775922,NA
All Pro-Democrat Pages,Barnes & Noble,FALSE,INTERESTS,2756.380359567591,NA
All Pro-Democrat Pages,Home improvement,FALSE,INTERESTS,2750.2117003084227,NA
All Pro-Democrat Pages,Anime & Cosplay,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Anime Lovers,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Anime music video,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,AnimeLab,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Crunchyroll,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,DC animated universe,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,DC Universe,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Game of Thrones,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Marvel Cinematic Universe,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Marvel Comics,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Marvel Entertainment,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Nickelodeon,FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Democrat Pages,Pokémon (anime),FALSE,INTERESTS,2737.4291361866894,NA
All Pro-Republican Pages,CBS,FALSE,INTERESTS,2722.035901330676,NA
All Pro-Republican Pages,Hybrids,FALSE,INTERESTS,2719.050126261086,NA
All Pro-Democrat Pages,Chevy Trucks,FALSE,INTERESTS,2705.917668073321,NA
All Pro-Republican Pages,Ford-Trucks,FALSE,INTERESTS,2695.85678445359,NA
All Pro-Democrat Pages,University of Michigan,FALSE,DEMOGRAPHICS,2693.2520442624755,NA
All Pro-Republican Pages,Army Ranger,FALSE,DEMOGRAPHICS,2682.8947678712407,NA
All Pro-Republican Pages,Sergeant Major of the Army,FALSE,DEMOGRAPHICS,2682.8947678712407,NA
All Pro-Republican Pages,Hip hop music,FALSE,INTERESTS,2682.11608050787,NA
All Pro-Republican Pages,Soul music,FALSE,INTERESTS,2682.11608050787,NA
All Pro-Republican Pages,Marine,FALSE,DEMOGRAPHICS,2681.1543058016646,NA
All Pro-Republican Pages,Master Chief Petty Officer of the Navy,FALSE,DEMOGRAPHICS,2681.1543058016646,NA
All Pro-Republican Pages,Sergeant Major of the Marine Corps,FALSE,DEMOGRAPHICS,2681.1543058016646,NA
All Pro-Republican Pages,TV game shows,FALSE,INTERESTS,2680.603481226084,NA
All Pro-Democrat Pages,United States Department of the Army,FALSE,DEMOGRAPHICS,2672.172738089657,NA
All Pro-Democrat Pages,Shonda Rhimes,FALSE,INTERESTS,2671.863267546896,NA
All Pro-Republican Pages,San Antonio,FALSE,INTERESTS,2669.874395337514,NA
All Pro-Republican Pages,Tim McGraw,FALSE,INTERESTS,2659.3923380460733,NA
All Pro-Republican Pages,Blues music,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Board games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Browser games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Card games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Casino games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Dance music,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Dancehalls,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Electronic music,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Jazz music,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Manga,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Massively multiplayer online games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Massively multiplayer online role-playing games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Mystery fiction,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Online games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Plays,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Puzzle video games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Racing games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Rock music,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Role-playing games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Simulation games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Sports games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Strategy games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Theatre,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Video games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Word games,FALSE,INTERESTS,2657.1234674870875,NA
All Pro-Republican Pages,Crafts,FALSE,INTERESTS,2656.3179155030184,NA
All Pro-Republican Pages,Major,FALSE,DEMOGRAPHICS,2625.7625896096793,NA
All Pro-Democrat Pages,Cholesterol,FALSE,INTERESTS,2619.47510023905,NA
All Pro-Democrat Pages,Drive to Stop Diabetes 300,FALSE,INTERESTS,2619.47510023905,NA
All Pro-Democrat Pages,Splenda,FALSE,INTERESTS,2619.47510023905,NA
All Pro-Democrat Pages,Sugar substitute,FALSE,INTERESTS,2619.47510023905,NA
All Pro-Democrat Pages,Hindi,FALSE,INTERESTS,2615.5641020708244,NA
All Pro-Republican Pages,Chanel,FALSE,INTERESTS,2599.9940371016655,NA
All Pro-Republican Pages,Louis Vuitton,FALSE,INTERESTS,2599.9940371016655,NA
All Pro-Republican Pages,Prada,FALSE,INTERESTS,2599.9940371016655,NA
All Pro-Republican Pages,Tiffany & Co.,FALSE,INTERESTS,2599.9940371016655,NA
All Pro-Democrat Pages,Endocrinologist,FALSE,DEMOGRAPHICS,2595.8622592032907,NA
All Pro-Republican Pages,American Society for the Prevention of Cruelty to Animals,FALSE,INTERESTS,2589.6845222321913,NA
All Pro-Democrat Pages,Texas A&M University-San Antonio,FALSE,DEMOGRAPHICS,2588.337892078464,NA
All Pro-Democrat Pages,UTSA - The University of Texas at San Antonio,FALSE,DEMOGRAPHICS,2588.337892078464,NA
All Pro-Republican Pages,Texas A&M University,FALSE,INTERESTS,2587.482634603827,NA
All Pro-Democrat Pages,Arrested Development (TV series),FALSE,INTERESTS,2585.0231933954055,NA
All Pro-Democrat Pages,Brooklyn Nine-Nine,FALSE,INTERESTS,2585.0231933954055,NA
All Pro-Democrat Pages,Get Out (film),FALSE,INTERESTS,2585.0231933954055,NA
All Pro-Democrat Pages,Physical fitness,FALSE,INTERESTS,2581.8111344880003,NA
All Pro-Republican Pages,E-book readers,FALSE,INTERESTS,2561.018666064977,NA
All Pro-Democrat Pages,Fox Sports,FALSE,INTERESTS,2558.377955864772,NA
All Pro-Republican Pages,Occidental Petroleum,FALSE,INTERESTS,2557.945132067816,NA
All Pro-Republican Pages,Colonel,FALSE,DEMOGRAPHICS,2553.763623044672,NA
All Pro-Republican Pages,Colonel general,FALSE,DEMOGRAPHICS,2553.763623044672,NA
All Pro-Republican Pages,Commander,FALSE,DEMOGRAPHICS,2553.763623044672,NA
All Pro-Democrat Pages,Hindi languages,FALSE,INTERESTS,2552.603779477598,NA
All Pro-Democrat Pages,Elementary Education Teacher,FALSE,DEMOGRAPHICS,2551.379921187858,NA
All Pro-Democrat Pages,High School Science Teacher,FALSE,DEMOGRAPHICS,2551.379921187858,NA
All Pro-Democrat Pages,Middle School English Teacher,FALSE,DEMOGRAPHICS,2551.379921187858,NA
All Pro-Democrat Pages,Johns Hopkins University,FALSE,DEMOGRAPHICS,2539.6819131311513,NA
All Pro-Republican Pages,Just Married,FALSE,INTERESTS,2532.7321260606896,NA
All Pro-Republican Pages,Chevron Corporation,FALSE,INTERESTS,2519.5852115582084,NA
All Pro-Republican Pages,Offshore drilling,FALSE,DEMOGRAPHICS,2518.2752332159816,NA
All Pro-Republican Pages,Oil rigs,FALSE,DEMOGRAPHICS,2518.2752332159816,NA
All Pro-Democrat Pages,Wisconsin Badgers football,FALSE,INTERESTS,2516.8415518652996,NA
All Pro-Republican Pages,Teacher,FALSE,DEMOGRAPHICS,2513.195165340033,NA
All Pro-Democrat Pages,Big-game hunting,FALSE,INTERESTS,2512.079570006548,NA
All Pro-Republican Pages,House Hunting,FALSE,INTERESTS,2500.8514153588626,NA
All Pro-Democrat Pages,Veteran,FALSE,DEMOGRAPHICS,2500.102732220507,NA
All Pro-Democrat Pages,Independence,FALSE,INTERESTS,2500.102732220507,NA
All Pro-Democrat Pages,Memorial Day,FALSE,INTERESTS,2500.102732220507,NA
All Pro-Democrat Pages,Remembrance Day,FALSE,INTERESTS,2500.102732220507,NA
All Pro-Republican Pages,Mining,FALSE,INTERESTS,2500.001511881943,NA
All Pro-Democrat Pages,Arizona,FALSE,INTERESTS,2499.9592429794748,NA
All Pro-Democrat Pages,Governor,FALSE,INTERESTS,2499.951552668575,NA
All Pro-Democrat Pages,Special Educator,FALSE,DEMOGRAPHICS,2496.5292028386402,NA
All Pro-Republican Pages,Performing arts,FALSE,INTERESTS,2490.9273774057438,NA
All Pro-Democrat Pages,Bag Raiders,FALSE,INTERESTS,2487.0948376967194,NA
All Pro-Democrat Pages,Polished concrete,FALSE,INTERESTS,2487.0948376967194,NA
All Pro-Republican Pages,Police captain,FALSE,DEMOGRAPHICS,2482.045760322742,NA
All Pro-Republican Pages,Kitchen,FALSE,INTERESTS,2480.245821861301,NA
All Pro-Republican Pages,Creative entrepreneurship,FALSE,INTERESTS,2474.630505111685,NA
All Pro-Republican Pages,Digital currency,FALSE,INTERESTS,2474.630505111685,NA
All Pro-Republican Pages,Revolver Cannabis,FALSE,INTERESTS,2474.630505111685,NA
All Pro-Democrat Pages,"Madison, Wisconsin",FALSE,INTERESTS,2474.3412433907956,NA
All Pro-Democrat Pages,Wisconsin,FALSE,INTERESTS,2474.3412433907956,NA
All Pro-Republican Pages,Faith Hill,FALSE,INTERESTS,2472.1839470725,NA
All Pro-Democrat Pages,Ecology,FALSE,DEMOGRAPHICS,2467.039566445227,NA
All Pro-Republican Pages,Flowering plant,FALSE,INTERESTS,2466.970854214293,NA
All Pro-Republican Pages,Organic product,FALSE,INTERESTS,2466.970854214293,NA
All Pro-Republican Pages,Plant,FALSE,INTERESTS,2466.970854214293,NA
All Pro-Democrat Pages,Unspecified,FALSE,DEMOGRAPHICS,2466.791758162266,NA
All Pro-Republican Pages,Ecotourism,FALSE,INTERESTS,2461.040871796421,NA
All Pro-Republican Pages,Tourism,FALSE,INTERESTS,2461.040871796421,NA
All Pro-Democrat Pages,Alia Bhatt,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Asia,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Indonesian cuisine,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Indonesian language,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Jason Momoa,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Katrina Kaif,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Lata Mangeshkar,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Local Natives,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Priyanka Chopra,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Riz Ahmed,FALSE,INTERESTS,2452.6032670995337,NA
All Pro-Democrat Pages,Northwestern University,FALSE,DEMOGRAPHICS,2450.431562315526,NA
All Pro-Republican Pages,EcoTools,FALSE,INTERESTS,2449.013918553811,NA
All Pro-Republican Pages,First Aid Beauty,FALSE,INTERESTS,2449.013918553811,NA
All Pro-Republican Pages,Oklahoma State Cowboys football,FALSE,INTERESTS,2449.013918553811,NA
All Pro-Democrat Pages,Center for Biological Diversity,FALSE,INTERESTS,2446.0066823571747,NA
All Pro-Republican Pages,Parachuting,FALSE,INTERESTS,2444.6467089008665,NA
All Pro-Democrat Pages,Craigslist,FALSE,INTERESTS,2431.5794143365474,NA
All Pro-Democrat Pages,Wrestling,FALSE,INTERESTS,2413.0152639491384,NA
All Pro-Republican Pages,Medicine,FALSE,INTERESTS,2397.2569031906055,NA
All Pro-Democrat Pages,Nature photography,FALSE,INTERESTS,2395.6245386501996,NA
All Pro-Republican Pages,Children's clothing,FALSE,INTERESTS,2390.9277855629584,NA
All Pro-Republican Pages,Drawing,FALSE,INTERESTS,2390.9277855629584,NA
All Pro-Republican Pages,Men's clothing,FALSE,INTERESTS,2390.9277855629584,NA
All Pro-Republican Pages,Writing,FALSE,INTERESTS,2390.9277855629584,NA
All Pro-Republican Pages,Latin American cuisine,FALSE,INTERESTS,2390.5302351314426,NA
All Pro-Republican Pages,Mexican cuisine,FALSE,INTERESTS,2386.027717763373,NA
All Pro-Democrat Pages,Fox Broadcasting Company,FALSE,INTERESTS,2385.4301783430637,NA
All Pro-Democrat Pages,Mogadishu University,FALSE,DEMOGRAPHICS,2378.6304824025556,NA
All Pro-Democrat Pages,University of Somalia - UNISO,FALSE,DEMOGRAPHICS,2378.6304824025556,NA
All Pro-Democrat Pages,Clint Black,FALSE,INTERESTS,2374.8195992996875,NA
All Pro-Republican Pages,Fullsize Chevy Trucks,FALSE,INTERESTS,2364.7208643663785,NA
All Pro-Democrat Pages,Secondary education,FALSE,INTERESTS,2363.6744940488948,NA
All Pro-Republican Pages,Acting,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Audio equipment,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Automobiles,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Baking,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Camcorders,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Cameras,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Chinese cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Computer memory,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Computer processors,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Computer servers,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Dance,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Drums,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Fish,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,French cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,German cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,GPS devices,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Greek cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Guitar,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Indian cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Japanese cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Korean cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Middle Eastern cuisine,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Mobile phones,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Mountains,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Painting,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Pet food,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Photography,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Portable media players,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Rabbits,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Recipes,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Reptiles,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Scooters,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Sculpture,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Singing,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Smartphones,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Software,FALSE,INTERESTS,2361.027813255751,NA
All Pro-Republican Pages,Spanish cuisine,FALSE,INTERESTS,2361.027813255751,NA
